property_id,hud_property_name,assisted_units,count_0br,count_1br,count_2br,count_3br,count_4br,count_5plusbr,contract_id,program_type,subsidy_start_date,subsidy_expiration_date,contract_duration_months
800766409,1105 Circular Arcade,275,39,256,7,197,94,10,PA53MGP8329,202/8 SR,2020-11-14,2035-09-15,2
800092360,706 Old Mason Landing,19,153,425,106,40,58,7,PA21YVN3548,223(a)(7) Refi of 223f ALF,2012-04-29,2036-02-12,540
800675087,338 Teresita Trace,471,242,206,104,80,84,3,PA83YYB7661,202/8 NC,2019-04-19,2028-02-02,608
800964848,69 Rudden Extension,383,188,389,165,78,9,9,PA16YPP7735,202/8 NC,2015-07-20,2027-11-24,331
800623804,Zappos.com,76,177,279,117,135,77,7,PA99PSF6637,202/8 SR,1981-08-08,2036-12-24,237
800609395,397 Chilton Expressway,421,141,251,75,69,51,7,PA86AKH3222,223(a)(7) Refi of 223f Nursing/ ICF,1984-12-24,2022-12-06,548
800847103,Chevron,25,110,363,212,171,75,5,PA34OGD9377,202/8 NC,2014-01-26,2043-10-11,227
800923689,336 Birmingham Ranch,504,87,468,180,189,44,9,PA66SGS5857,202/8 SR,2021-12-25,2034-06-12,426
800527776,H&R Block,305,132,190,59,127,71,1,PA86PJU4704,202/8 SR,1984-10-08,2036-03-09,41
800066186,"Fred Meyer, Inc.",302,131,133,19,109,34,0,PA21AVH5442,223(a)(7) Refi of 223f ALF,1986-03-04,2027-03-08,320
800720336,398 Vista Drive,434,124,272,9,68,80,5,PA30EKJ1504,223(a)(7) Refi of 223f ALF,2003-02-13,2024-05-25,567
800568539,Audiovox,543,133,103,202,2,82,10,PA78SBS9338,223(a)(7) Refi of 223f Nursing/ ICF,2009-05-20,2021-02-15,446
800125927,1072 Dorcas Parkway,261,102,86,203,56,53,4,PA82UAD6727,223(a)(7) Refi of 223f Nursing/ ICF,2019-08-22,2020-09-16,170
800548516,748 Canyon Viaduct,517,30,235,17,1,28,6,PA43KYD5019,202/8 SR,2003-05-09,2032-11-01,526
800815907,GEICO,287,133,488,101,131,31,5,PA93SFL4037,202/8 SR,1992-10-29,2034-02-10,67
800565324,1377 Science Road,338,137,219,129,181,32,2,PA08XZU6072,223(a)(7) Refi of 223f ALF,1985-11-11,2030-09-08,193
800491137,QuickTrip,40,6,185,239,28,80,0,PA89RDP6602,223(a)(7) Refi of 223f Nursing/ ICF,2005-02-07,2036-05-24,613
800043363,741 Isis Walk,83,174,118,172,129,66,2,PA15RTN6319,202/8 NC,2020-03-24,2023-06-29,124
800092063,99 Brown Avenue,17,18,73,172,82,82,3,PA67XJZ8776,202/8 NC,2008-12-27,2028-06-20,410
800451114,W. R. Grace and Company,496,51,128,194,62,81,6,PA73CJX8484,223(a)(7) Refi of 223f ALF,1989-05-07,2025-03-07,135
800852204,254 Gorham Heights,176,194,427,44,103,13,10,PA21RTV5892,202/8 NC,1994-03-22,2021-04-09,77
800346758,Air Products & Chemicals,30,69,2,248,91,21,3,PA23CZM1307,202/8 SR,1985-02-05,2039-09-26,155
800783496,Asian Solutions,254,19,166,201,148,41,3,PA76VSJ7552,202/8 NC,2009-05-30,2025-09-19,155
800169239,950 Dalewood Glen,348,42,263,120,48,17,7,PA50XYN6880,202/8 SR,1989-07-19,2026-11-02,479
800412985,54 North 15Th Spur,315,244,156,226,23,9,5,PA75SES1954,202/8 NC,1995-03-10,2040-01-17,88
800268923,1113 Otis Viaduct,479,225,439,132,152,88,1,PA78RUZ8519,223(a)(7) Refi of 223f Nursing/ ICF,1981-02-18,2038-02-23,49
800824827,330 Hagiwara Tea Garden Loop,475,3,488,6,25,98,10,PA04TWM8054,202/8 SR,1994-06-15,2038-08-23,395
800841180,AirTran Holdings,135,209,191,38,70,98,10,PA85KII3855,223(a)(7) Refi of 223f ALF,2006-06-12,2031-12-15,540
800167737,One-Up Realtors,318,183,41,64,83,9,1,PA73XDG6957,223(a)(7) Refi of 223f ALF,1987-01-29,2022-11-30,74
800283080,40 Whiting Gardens,319,111,154,123,66,36,4,PA24FDS9304,202/8 SR,2008-02-06,2036-08-08,652
800735560,Airgas,169,79,380,166,34,71,9,PA69SYM9999,223(a)(7) Refi of 223f ALF,1981-01-11,2039-07-17,247
800506405,Hunt Petroleum,383,123,244,44,142,76,1,PA01RXD3271,223(a)(7) Refi of 223f ALF,1992-10-05,2028-06-25,353
800458302,1013 Peter Yorke Field,88,96,117,248,36,14,1,PA31ZYY3687,223(a)(7) Refi of 223f ALF,2014-11-27,2033-12-21,596
800813472,Chugach Alaska Corporation,454,2,49,90,109,79,3,PA74BPZ0554,223(a)(7) Refi of 223f ALF,2010-02-25,2022-03-18,509
800284577,Microcat,142,213,442,94,2,78,4,PA93AAY3965,223(a)(7) Refi of 223f Nursing/ ICF,1987-03-31,2021-11-02,309
800280807,469 Chaves Estate,422,84,432,128,158,45,8,PA78PSL4514,202/8 NC,1984-06-10,2037-07-09,402
800200899,Snap-on Tools,477,80,372,162,28,7,0,PA57FGW6775,202/8 SR,1985-08-12,2027-12-04,95
800116662,1119 Ware Freeway,571,153,221,159,34,27,7,PA89ZCX6411,202/8 SR,1991-11-20,2031-11-05,120
800354432,1277 Clover Hill,91,156,18,222,176,4,7,PA77UUP9527,202/8 SR,2013-05-07,2034-01-19,515
800223479,Desert Garden Help,251,244,430,114,68,42,8,PA21WQO6424,223(a)(7) Refi of 223f Nursing/ ICF,1991-01-12,2028-06-23,297
800120526,Red Bears Tavern,348,45,141,68,176,10,7,PA88QIL2432,202/8 SR,2000-01-29,2030-01-26,358
800808887,AT&T,221,114,114,185,194,92,5,PA80UMB1621,223(a)(7) Refi of 223f Nursing/ ICF,2019-10-26,2041-11-27,311
800729316,Houlihan's,234,171,482,24,187,85,8,PA09RLL4104,223(a)(7) Refi of 223f ALF,2018-01-25,2028-09-29,521
800743778,813 Edgar Pine,498,118,36,219,144,63,8,PA16XDV2727,202/8 NC,2018-02-05,2024-06-17,546
800160933,974 Marston Bayou,432,39,288,60,6,38,6,PA63JUW2841,202/8 SR,1997-12-18,2028-11-17,54
800565630,Air Products & Chemicals,342,105,154,187,109,73,3,PA24WRN0191,202/8 NC,2014-05-30,2031-03-20,506
800523351,307 Nadell Hills,142,106,332,239,102,90,6,PA27GZX2736,202/8 SR,2005-07-02,2041-12-08,632
800890255,548 Castro Park,241,203,453,98,160,5,8,PA30LDM9516,223(a)(7) Refi of 223f Nursing/ ICF,2023-02-17,2039-01-15,347
800041812,942 Oliver Station,256,148,443,165,84,67,0,PA12TEX1535,223(a)(7) Refi of 223f ALF,2021-03-09,2030-04-25,265
800346546,1392 Rankin Court,113,25,142,203,5,74,2,PA22HYF8456,223(a)(7) Refi of 223f ALF,2013-05-19,2021-07-08,205
800895072,1098 Alta Motorway,202,25,207,175,188,82,2,PA84PPW3868,202/8 NC,2012-04-02,2026-07-08,555
800982748,Marsh & McLennan,160,23,284,53,165,67,3,PA66WYH6553,202/8 NC,1980-12-19,2032-10-24,213
800648425,302 Balmy Alley,237,79,293,121,147,98,7,PA77FRM6872,223(a)(7) Refi of 223f ALF,1997-05-03,2027-10-15,619
800997255,Grade A Investment,560,117,46,171,17,76,10,PA49VIR3410,223(a)(7) Refi of 223f ALF,1981-12-27,2030-04-25,280
800552352,233 Antonio Stravenue,475,99,466,46,32,30,9,PA04NQS4996,223(a)(7) Refi of 223f ALF,2013-10-20,2021-03-31,596
800525030,US Cellular,313,139,222,86,193,16,5,PA08IBO8081,223(a)(7) Refi of 223f Nursing/ ICF,1986-03-06,2030-09-28,562
800474495,476 Bertha Plaza,251,227,367,115,87,80,8,PA97AZX7809,223(a)(7) Refi of 223f Nursing/ ICF,1984-08-01,2031-08-22,406
800252826,12 Dearborn Point,481,156,327,136,131,46,9,PA08RRI3330,202/8 SR,1986-08-03,2024-02-08,438
800785019,Automatic Data Processing,58,219,165,15,123,66,10,PA66HRV4988,223(a)(7) Refi of 223f ALF,2013-05-24,2028-02-05,220
800398470,343 Church Parking Lot Bridge,418,216,289,114,109,10,0,PA72AYS6301,202/8 SR,1985-01-18,2023-09-05,193
800013593,Textron Inc.,389,220,456,120,199,50,3,PA08UHH8344,202/8 NC,2007-06-20,2033-10-04,550
800440076,Capitalcorp,175,164,156,182,156,41,0,PA71CKE0470,202/8 NC,1986-03-06,2034-06-19,31
800959212,"Sun Microsystems, Inc.",329,1,118,69,147,7,5,PA85ITV9806,202/8 NC,1995-11-17,2035-02-20,609
800309077,Southwest Airlines,517,181,349,200,154,24,6,PA60BGR1343,223(a)(7) Refi of 223f ALF,2021-09-17,2020-08-25,618
800326034,414 Rickard Station,110,157,273,136,165,96,7,PA62ZDP8469,202/8 NC,1983-08-02,2036-11-18,453
800281914,604 Head Crossing,244,60,189,82,60,39,0,PA71MRK9220,202/8 SR,2023-03-08,2021-05-22,74
800172667,47 Coldspring Bayou,270,92,196,95,135,88,4,PA90EUQ9885,223(a)(7) Refi of 223f ALF,1999-03-17,2031-02-22,221
800237514,1388 George Garden,64,132,406,88,150,64,2,PA23HPP9359,202/8 SR,2017-02-05,2040-09-08,437
800086256,1030 Godeus Cove,140,148,268,64,188,85,10,PA28MPL4160,202/8 NC,2015-09-25,2023-05-08,433
800198248,1166 Seventh Bypass,451,234,239,135,88,45,7,PA35EVA1287,223(a)(7) Refi of 223f ALF,2002-03-23,2031-11-26,543
800131311,Independent Wealth Management,63,46,176,91,65,42,6,PA24LAH1637,202/8 SR,1992-10-06,2041-06-03,627
800737847,925 Ada Motorway,413,31,391,95,56,9,1,PA64CDY9398,202/8 NC,2012-04-14,2041-10-25,499
800589484,942 Detroit Road,506,233,86,99,4,30,5,PA03RUN5000,223(a)(7) Refi of 223f ALF,1993-01-29,2026-09-20,181
800106445,Mauna Loa Macadamia Nut Corp.,519,157,106,85,0,78,2,PA60JTG3311,202/8 NC,2006-03-29,2039-11-30,226
800345246,766 Chapman Mews,264,96,485,106,61,60,0,PA37NTY7882,202/8 SR,2013-12-03,2040-04-19,584
800490094,American Express,478,231,435,8,76,40,6,PA17QRE0209,202/8 NC,2000-02-14,2024-03-17,309
800129461,System Star,249,192,185,105,10,27,8,PA73VIL1841,223(a)(7) Refi of 223f ALF,2008-01-20,2043-07-08,458
800189866,Total Quality,96,110,156,183,30,34,6,PA88LYW6010,223(a)(7) Refi of 223f Nursing/ ICF,1981-07-10,2029-06-18,105
800798569,1123 Encline Lodge,483,8,291,248,113,88,1,PA92OKY1478,223(a)(7) Refi of 223f ALF,2011-06-01,2029-12-27,347
800199749,"PalmSource, Inc.",464,227,486,14,70,97,6,PA76JHT1293,223(a)(7) Refi of 223f Nursing/ ICF,1989-07-05,2027-04-09,174
800449156,439 Godeus Bypass,296,97,9,61,40,39,3,PA46SEA2979,223(a)(7) Refi of 223f ALF,1985-12-05,2026-08-04,403
800916531,YASH Technologies,390,159,385,117,199,96,6,PA79DVQ3363,202/8 NC,2005-01-30,2020-10-15,146
800629196,Mikro Designs,470,232,7,21,184,44,8,PA55WRZ6610,202/8 SR,2009-03-15,2024-09-26,272
800397186,S3 Graphics,596,48,335,113,66,43,0,PA50HVE6889,202/8 NC,2006-10-05,2027-07-09,192
800384424,Bountiful Harvest Health Food Store,173,191,21,46,153,56,5,PA80WXR3606,223(a)(7) Refi of 223f ALF,2010-03-12,2029-11-13,97
800718210,Stratapro,506,83,433,157,14,84,5,PA57KPL6282,202/8 NC,2013-04-21,2038-11-15,632
800829863,1007 Spring Valley Viaduct,17,188,159,219,72,59,6,PA06BIW4545,223(a)(7) Refi of 223f Nursing/ ICF,2005-08-01,2027-06-27,603
800719561,Firestone Tire and Rubber Company,581,175,292,249,0,90,8,PA72FUJ1139,223(a)(7) Refi of 223f ALF,2009-08-27,2024-10-25,545
800690173,475 Prescott Canyon,244,3,357,131,77,50,8,PA17IDP4211,202/8 NC,2016-01-09,2034-03-01,199
800267364,Amy's Kitchen,158,196,22,177,50,75,10,PA58AUI7985,202/8 NC,1989-05-05,2035-11-11,477
800352477,1361 Woodhaven Mall,325,189,424,200,38,43,10,PA92YNA6950,223(a)(7) Refi of 223f ALF,1992-12-04,2033-02-19,154
800252274,Body Fate,244,180,221,120,109,60,8,PA21XHN6627,223(a)(7) Refi of 223f ALF,2007-10-02,2039-06-07,621
800591844,906 Hamilton Station,460,181,472,190,52,50,10,PA22DPO2685,202/8 SR,2003-01-15,2025-08-01,402
800365974,595 Freelon Field,572,171,218,228,137,93,5,PA04WLX3335,202/8 SR,2019-11-23,2021-07-21,400
800551284,139 Hernandez Freeway,216,211,396,147,141,24,9,PA27ZUB1883,223(a)(7) Refi of 223f Nursing/ ICF,2015-02-09,2035-08-29,298
800686350,YASH Technologies,594,195,480,181,27,32,0,PA37OEA4913,223(a)(7) Refi of 223f Nursing/ ICF,2012-04-12,2025-06-30,225
800935856,Discover Financial Services,303,33,208,44,149,80,5,PA85ZII1532,202/8 SR,1997-11-01,2020-01-26,168
800694867,Global Insight,352,189,307,186,117,47,10,PA08FEI7390,202/8 NC,2000-06-24,2026-08-09,288
800067943,538 Blackstone Station,522,12,65,215,134,17,6,PA60CGI9201,223(a)(7) Refi of 223f Nursing/ ICF,2020-02-16,2038-07-08,473
800575601,753 Paramount Mall,498,142,159,165,84,79,7,PA49TLR6021,202/8 NC,1983-01-07,2043-02-26,351
800987514,The Spotted Cougar,418,109,203,224,100,19,3,PA59TMW4900,223(a)(7) Refi of 223f Nursing/ ICF,2003-05-03,2040-12-15,472
800571683,Biomet,139,121,479,70,7,14,6,PA13UXW9394,202/8 NC,2013-10-25,2043-09-18,165
800060177,Adapt,206,210,135,43,142,100,7,PA02WXN9400,202/8 NC,1980-07-18,2020-06-27,595
800651522,1327 Mountview Bayou,124,202,372,124,196,64,8,PA69KKA5057,223(a)(7) Refi of 223f ALF,1981-12-21,2028-08-14,248
800584898,UPS,47,178,107,175,57,38,3,PA43SQQ8406,202/8 SR,2003-07-02,2042-05-06,72
800779958,Strategic Profit,220,221,186,162,173,37,5,PA24JRP2921,223(a)(7) Refi of 223f Nursing/ ICF,2020-06-08,2038-06-21,66
800442174,Cut Rite Lawn Care,319,126,203,63,17,53,5,PA42XGR8536,223(a)(7) Refi of 223f Nursing/ ICF,2015-09-07,2027-04-18,158
800018302,1299 Lathrop Alley,501,187,315,221,130,50,9,PA17TTB5862,202/8 NC,1987-01-27,2031-11-14,112
800221530,VECO Corporation,446,102,82,217,6,58,10,PA64ABS6071,223(a)(7) Refi of 223f ALF,2017-04-21,2029-08-28,255
800159420,1005 Tandang Sora Walk,272,101,384,101,36,31,9,PA15FAX4267,223(a)(7) Refi of 223f Nursing/ ICF,1982-09-23,2024-12-15,57
800320921,1006 Edward Canyon,261,95,325,232,188,52,1,PA32SGQ8766,223(a)(7) Refi of 223f Nursing/ ICF,1991-08-05,2026-10-15,232
800601008,Oracle Corporation,35,130,203,145,118,10,1,PA47VST3985,223(a)(7) Refi of 223f Nursing/ ICF,2014-12-29,2039-05-13,65
800469532,Avon Products,479,222,298,221,45,49,5,PA71ZTZ2180,202/8 NC,2008-09-29,2021-03-14,550
800365780,1084 Fitzgerald Crossing,562,14,419,106,132,23,4,PA15JDA4628,202/8 NC,2020-05-09,2021-12-29,352
800626255,Merrymaking,455,211,216,113,78,59,5,PA23USV9427,202/8 SR,2020-11-21,2030-05-02,621
800836807,65 Mississippi Junction,352,54,184,226,73,21,6,PA77UMM0989,223(a)(7) Refi of 223f Nursing/ ICF,1992-05-30,2022-12-22,270
800049161,Titania,576,144,479,10,32,29,2,PA14JDE1540,223(a)(7) Refi of 223f ALF,2012-11-23,2036-12-17,347
800511396,993 Calgary Lane,590,97,353,164,87,18,6,PA81FSQ2865,223(a)(7) Refi of 223f Nursing/ ICF,2016-11-24,2022-06-07,641
800191285,274 Chase Manor,242,41,332,7,159,63,8,PA46MRV0926,202/8 NC,1982-03-03,2020-05-10,226
800710416,832 Clayton Alley,465,47,41,234,129,78,4,PA37MNH3351,202/8 NC,1987-11-20,2036-10-10,432
800180466,543 Dichiera Ferry,481,173,446,230,109,21,8,PA65IVM3114,202/8 SR,2023-01-30,2025-05-05,634
800220453,665 Peralta Avenue,247,161,428,228,107,48,3,PA28OAX1020,202/8 NC,2008-05-26,2030-10-14,46
800255668,Integra Wealth Planners,537,6,205,99,42,16,3,PA11JKI6774,223(a)(7) Refi of 223f ALF,1992-01-12,2020-10-13,327
800036740,Kroger,320,94,102,193,135,4,0,PA60YBG6508,202/8 NC,2014-11-26,2023-05-15,147
800767851,Advansed Teksyztems,422,6,256,15,41,74,6,PA10NCD4727,202/8 NC,1999-04-27,2036-01-24,272
800060453,Audiovox,308,88,216,85,78,1,7,PA15VJV3141,223(a)(7) Refi of 223f ALF,1994-01-31,2043-06-01,636
800976076,1190 Thornburg Pike,136,124,42,164,180,43,3,PA25LLF8630,202/8 SR,2001-10-27,2026-02-18,371
800312878,1031 Linares Center,248,162,209,178,86,33,0,PA86UNN3354,202/8 NC,2001-06-30,2041-10-14,145
800316290,Bank of America,592,240,410,30,105,16,8,PA32WUD8806,223(a)(7) Refi of 223f ALF,1995-05-27,2031-01-21,241
800072956,Russell Investment Group,390,23,262,25,192,30,10,PA58FCB8444,223(a)(7) Refi of 223f ALF,1989-10-22,2023-07-27,93
800171804,836 Hauser Arcade,79,14,124,68,144,40,3,PA40WHI9004,202/8 SR,1987-02-22,2024-02-24,621
800277513,Modern Architecture Design,444,133,51,41,147,16,4,PA48HRV4415,202/8 SR,1990-02-23,2029-07-11,80
800004189,Auto-Owners Insurance,422,111,465,58,139,37,1,PA34YBL4058,202/8 SR,1989-11-27,2037-01-17,70
800541680,875 Bessie Point,41,99,348,164,150,61,6,PA87PSS7987,202/8 NC,2016-03-29,2027-11-25,46
800665826,100 Fortuna Annex,100,8,222,249,63,33,5,PA35NZE7258,202/8 NC,2005-11-05,2020-07-10,13
800598120,Megatronic Mux,447,65,374,109,49,82,6,PA85ZMO1449,223(a)(7) Refi of 223f Nursing/ ICF,2012-10-16,2031-12-13,550
800828606,1213 Genebern Pine,184,128,155,74,137,6,2,PA86NBZ5182,202/8 NC,1998-09-12,2042-01-12,450
800910716,Johnson Controls,19,184,271,112,151,11,9,PA30TSJ4266,202/8 NC,1994-07-03,2035-12-15,649
800021191,Bristol-Myers Squibb,371,193,258,135,179,62,4,PA36FPH6175,223(a)(7) Refi of 223f Nursing/ ICF,1986-08-10,2024-01-16,192
800812996,Pacific Gas & Electric Company,507,163,131,107,124,72,10,PA38ZJO5779,223(a)(7) Refi of 223f ALF,2015-01-05,2040-03-05,154
800437001,17 Avenue E Ranch,370,152,142,96,105,81,2,PA97OTU5718,223(a)(7) Refi of 223f Nursing/ ICF,1998-11-12,2031-06-26,523
800728225,Netcore,23,174,132,111,108,2,4,PA56XYN2076,202/8 SR,1993-12-26,2033-07-29,404
800489425,Universal Design Partners,219,213,40,21,39,60,8,PA50BPR3263,202/8 SR,2005-11-01,2041-04-05,332
800599889,QCR Holdings,279,101,47,162,54,78,8,PA90WOS6024,223(a)(7) Refi of 223f ALF,2008-04-19,2034-09-26,364
800750344,PepsiCo,153,128,448,22,177,14,8,PA55SFN9511,202/8 NC,2003-04-20,2026-12-12,638
800217980,542 Yorba Station,581,59,493,18,22,96,8,PA07KXQ9731,223(a)(7) Refi of 223f ALF,2006-05-16,2043-11-10,165
800530406,1082 Russia Park,4,184,15,249,21,86,9,PA50ERY3202,202/8 NC,1988-07-11,2032-08-31,164
800552519,BNSF Railway,398,9,259,63,114,75,1,PA00WDM9733,202/8 SR,2012-11-03,2032-10-01,467
800145053,1294 Ambrose Bierce Place,468,245,217,159,105,62,2,PA79IQP9376,223(a)(7) Refi of 223f ALF,1989-11-05,2036-07-15,456
800220422,Zapata,550,4,314,150,17,64,4,PA40XEC3214,223(a)(7) Refi of 223f Nursing/ ICF,2000-09-28,2028-10-13,99
800297304,Magna Architectural Design,408,73,444,119,195,46,4,PA15WYS5915,202/8 NC,2000-06-21,2027-12-26,145
800550849,Activision Blizzard,468,226,491,124,52,90,5,PA65NLZ6861,223(a)(7) Refi of 223f Nursing/ ICF,2017-03-21,2031-09-26,634
800966322,Enterprise GP Holdings,572,85,349,245,107,33,5,PA48UAF6239,223(a)(7) Refi of 223f Nursing/ ICF,1985-11-12,2037-11-27,204
800565116,"FileMaker Inc., formerly Claris Corp.",372,28,447,114,135,91,1,PA26NFB3470,223(a)(7) Refi of 223f Nursing/ ICF,1980-10-06,2043-12-09,57
800435770,1216 The Embarcadero Avenue,21,171,190,191,5,7,8,PA46KGE5548,202/8 NC,1983-08-07,2043-09-04,518
800033561,Afforda,89,96,320,62,30,47,5,PA66UMN9169,223(a)(7) Refi of 223f ALF,1997-03-28,2043-06-07,229
800259131,1251 Navy Loop,35,42,75,177,179,56,9,PA41CYK7752,223(a)(7) Refi of 223f Nursing/ ICF,2016-11-26,2021-05-23,120
800086773,1336 Tomaso Run,305,218,24,87,189,2,3,PA41ZYH8511,202/8 NC,2023-04-07,2042-09-22,272
800672305,S3 Graphics,292,7,289,110,185,71,2,PA50WUN4067,223(a)(7) Refi of 223f Nursing/ ICF,2018-07-19,2020-12-17,331
800832701,Asian Answers,596,218,349,11,131,43,9,PA30AHB6857,202/8 NC,1990-06-23,2021-05-22,266
800677734,179 Curtis Pine,92,245,439,42,111,26,7,PA08IBZ4556,223(a)(7) Refi of 223f Nursing/ ICF,1996-04-13,2025-02-15,13
800237909,628 Science Station,183,30,157,224,49,62,9,PA17KHO7645,223(a)(7) Refi of 223f ALF,1996-02-01,2026-12-04,54
800539550,749 Arlington Walk,591,207,391,246,151,0,3,PA23IAH9167,202/8 SR,1982-02-01,2025-09-11,312
800743930,Zoom Technologies,281,93,390,174,163,50,4,PA15ARU9479,202/8 NC,2012-01-22,2022-01-31,514
800598283,706 Moultrie Crossing,121,179,286,124,73,65,10,PA31ZSS2700,223(a)(7) Refi of 223f Nursing/ ICF,2016-12-19,2022-07-15,172
800783937,108 Whitfield Arcade,557,16,103,250,16,46,3,PA34MSG4809,202/8 NC,2005-01-05,2030-03-11,647
800993829,Progressive Corporation,240,194,190,66,168,29,0,PA19ADN9338,202/8 NC,1998-08-26,2027-08-25,608
800827051,Intel,577,125,160,145,104,90,8,PA01LTD5994,202/8 NC,2007-11-28,2025-01-26,157
800907680,531 Carroll Viaduct,449,157,377,62,20,13,9,PA46TDB4534,223(a)(7) Refi of 223f Nursing/ ICF,2013-08-23,2026-04-25,637
800423943,1151 Westside Field,91,27,303,144,50,39,1,PA71FUQ3998,202/8 SR,2011-03-18,2028-07-25,448
800135075,Paramount Pictures,259,23,118,212,36,93,10,PA97YOU9850,202/8 SR,1989-06-02,2021-11-14,414
800044753,693 Canyon Avenue,193,77,295,54,191,59,6,PA66WLX2595,202/8 SR,2022-01-21,2032-02-09,101
800470375,Southern California Edison,313,81,478,53,133,12,4,PA75FZX1930,202/8 SR,2021-07-18,2024-11-20,596
800371543,Gartner,193,41,214,175,90,25,3,PA47IOG3371,223(a)(7) Refi of 223f Nursing/ ICF,1993-06-02,2021-07-20,611
800159455,Martin Marietta Materials,467,28,275,24,197,72,8,PA00VXH5829,202/8 SR,2014-01-17,2030-10-02,244
800888565,Price Waterhouse Coopers,211,77,397,145,120,40,1,PA32RDG3367,223(a)(7) Refi of 223f ALF,2006-01-11,2039-10-28,116
800366498,Merrymaking,26,113,210,79,30,89,0,PA55ENB5870,202/8 SR,1998-08-21,2027-02-25,272
800390358,1148 Sabin Expressway,30,7,100,157,93,53,10,PA32AFT0373,223(a)(7) Refi of 223f ALF,1990-09-02,2040-11-25,59
800979367,Cartoon Network Studios,233,184,381,13,35,63,8,PA41WYO2112,223(a)(7) Refi of 223f ALF,1992-03-25,2041-09-14,199
800907051,Boston Scientific,372,164,394,144,46,13,4,PA13RNI4311,202/8 SR,1981-10-01,2029-11-12,405
800525351,149 Saint Croix Park,438,192,432,82,63,61,10,PA89GWN1377,223(a)(7) Refi of 223f ALF,1989-08-11,2043-05-08,176
800649758,Autoliv,210,40,452,124,26,74,9,PA09WXS5502,202/8 NC,2023-06-01,2037-10-07,323
800054075,877 Day Garden,53,165,267,147,8,57,2,PA56OGW6779,202/8 SR,1994-03-04,2031-09-04,592
800594615,23 Dehon Ranch,196,76,461,56,157,57,5,PA40MUO6901,202/8 NC,2017-04-21,2031-04-20,198
800998903,Intel,189,190,194,85,193,52,2,PA82GNM3316,202/8 NC,1996-06-10,2033-10-07,438
800827144,Sunny Delight Beverages,313,160,112,202,79,19,6,PA49GDZ6899,223(a)(7) Refi of 223f ALF,1985-08-22,2032-07-03,111
800718255,965 Pretor Trace,175,215,207,57,196,30,8,PA60FUC5885,223(a)(7) Refi of 223f Nursing/ ICF,1992-07-22,2037-02-05,561
800783697,211 Avenue H Shore,33,245,449,214,170,5,6,PA37VPP7601,223(a)(7) Refi of 223f ALF,2009-11-26,2037-12-24,238
800932299,Excella,20,76,261,233,140,52,9,PA99RZU8847,202/8 SR,1998-06-03,2041-12-17,225
800858393,Prahject Planner,138,44,156,73,174,93,4,PA58RQV3581,202/8 SR,2023-09-26,2034-12-27,69
800749530,Belle Ladi,115,173,255,233,159,63,10,PA50BNH0672,202/8 SR,1986-01-03,2034-01-27,290
800497652,The Polka Dot Bear Tavern,274,246,476,204,194,42,10,PA08TJQ0490,223(a)(7) Refi of 223f ALF,1992-02-03,2037-07-25,336
800983184,Beasts of Beauty,50,225,401,183,59,100,8,PA26BZX9961,223(a)(7) Refi of 223f ALF,1994-04-06,2028-03-27,14
800394810,Symantec,515,137,313,174,131,10,8,PA67TFY3525,223(a)(7) Refi of 223f Nursing/ ICF,1991-02-04,2028-10-24,510
800615674,Multi Tech Development,378,189,388,248,14,5,8,PA58ZUU1812,223(a)(7) Refi of 223f Nursing/ ICF,2002-05-06,2029-04-28,540
800400558,Shirokiya,28,213,406,12,105,1,4,PA25YNE4107,202/8 SR,2002-06-05,2032-01-08,651
800588206,Dominion Resources,168,91,475,115,145,23,7,PA02JAG7334,202/8 SR,1999-08-24,2021-03-18,602
800523390,Magik Lamp,282,4,92,162,76,78,0,PA00WLR6042,202/8 NC,1994-03-06,2021-08-24,217
800968868,SanDisk,131,61,468,120,121,83,2,PA94NIL6704,223(a)(7) Refi of 223f Nursing/ ICF,2010-08-24,2040-08-18,249
800319787,689 Allston Trace,524,230,152,241,2,64,7,PA53DGT3027,223(a)(7) Refi of 223f ALF,2015-01-09,2022-10-20,426
800335291,2 Gaven Shore,375,114,245,31,90,95,6,PA28GNE3759,202/8 SR,1994-02-22,2028-10-17,32
800530170,Hunt Petroleum,247,52,50,20,29,67,5,PA61NAC0780,202/8 SR,2004-05-03,2021-02-01,295
800854588,Dole Foods,99,146,411,53,123,100,3,PA29AJM5562,223(a)(7) Refi of 223f Nursing/ ICF,1989-08-03,2035-04-23,101
800393167,Wise Solutions,236,37,173,182,89,33,6,PA76XTD9530,223(a)(7) Refi of 223f Nursing/ ICF,2003-04-18,2036-09-06,263
800278425,Sexsi Senorita,123,89,171,55,181,72,6,PA76HBU6083,223(a)(7) Refi of 223f Nursing/ ICF,1989-09-17,2025-12-18,60
800015347,215 Red Leaf Estate,596,111,2,184,174,54,9,PA82UNS6620,223(a)(7) Refi of 223f ALF,2022-04-30,2033-09-04,116
800592237,470 Tubbs Mall,586,114,327,85,189,6,5,PA58ACH6457,223(a)(7) Refi of 223f ALF,2021-04-20,2022-11-07,285
800763636,Cole Haan,20,203,475,19,166,18,2,PA39LWW5652,202/8 NC,1980-09-22,2039-09-03,634
800015158,906 Baldwin Highway,441,16,55,89,136,13,8,PA34GDU3417,202/8 NC,1989-01-18,2021-09-04,410
800841355,1064 Candlestick Cove Walk,271,176,444,230,156,93,7,PA94FZE4482,202/8 SR,1990-06-08,2032-07-29,93
