property_id,hud_property_name,inspection_property_id_multiformat,city,state,inspection_id,inspection_score,inspection_date
800469017,Gas Depot,PA00786433,Hamilton,PA,569149,65,2022-06-11
800956347,Russell Stovers,PA00294284,Billings,PA,510262,93,2015-03-09
800353673,KPMG,PA00062750,Schenectady,PA,630611,89,2015-07-18
800750065,Pinnacle Systems,PA00572044,Waynesboro,PA,585263,56,2016-01-16
800725111,Opti-Tek,PA00843651,Pleasantville,PA,516377,49,2021-06-08
800351929,1318 Automobile Extension,PA00306658,Valparaiso,PA,639781,39,2015-04-05
800293345,Simply Appraisals,PA00985848,Bozeman,PA,500215,64,2019-11-11
800217241,1332 Julius Stravenue,PA00397037,Farmers Branch,PA,645430,29,2023-10-24
800338906,Dover Corporation,PA00184993,Agoura Hills,PA,699656,96,2016-08-29
800051026,1307 Sixth Ranch,PA00111641,Mountain View,PA,514059,91,2017-11-14
800496063,Auto-Owners Insurance,PA00656629,Kirkland,PA,693870,74,2018-02-15
800856447,UTStarcom,PA00588804,Nixa,PA,599949,30,2021-11-20
800914431,Seattle's Best Coffee,PA00852477,North Richland Hills,PA,523045,43,2016-05-18
800615875,Motorola,PA00672546,Junction City,PA,516992,54,2019-10-13
800583215,Adaptas,PA00085864,Arcata,PA,600209,78,2019-05-05
800360501,Asian Solutions,PA00951945,Windsor,PA,569397,30,2019-09-28
800093624,587 Fredson Field,PA00287007,Gurnee,PA,695851,57,2018-02-25
800257705,Liz Claiborne,PA00886744,Ada,PA,630021,67,2021-09-10
800755847,995 Hemlock Row,PA00823010,Ottawa,PA,659214,74,2020-03-05
800177011,803 La Avanzada Annex,PA00905175,Richland,PA,634214,61,2021-03-08
800140219,Best Buy,PA00412802,Ogden,PA,532671,55,2021-08-15
800009079,"Sterling Ledet & Associates, Inc.",PA00136754,Parkland,PA,669078,82,2018-01-26
800210703,341 Mark Twain Junction,PA00741796,Rockledge,PA,684244,50,2017-04-21
800450109,1167 Lawrence Plaza,PA00383969,College Station,PA,692500,66,2022-02-28
800181251,780 Taylor Pass,PA00234347,Holland,PA,525073,88,2018-01-05
800199789,72 Arnold Heights,PA00453785,Federal Way,PA,568947,66,2018-07-18
800995631,125 Patterson Rapids,PA00652999,Odessa,PA,640505,71,2018-02-10
800410840,1008 Pelican Cove Station,PA00110635,Snellville,PA,694444,41,2021-05-17
800649950,478 Bowley Heights,PA00647656,Keene,PA,608694,38,2017-05-13
800180125,249 Hale Station,PA00973136,Bellingham,PA,578784,92,2017-05-26
800696578,507 Peter Yorke Crescent,PA00726329,Duluth,PA,548388,93,2022-07-01
800318103,660 Carroll Green,PA00856367,Bridgeport,PA,632250,27,2020-09-02
800746569,Viacom,PA00597718,Soledad,PA,559849,25,2017-04-14
800626551,474 Fillmore Canyon,PA00646673,Huntington Park,PA,687453,25,2021-08-04
800729035,251 Thrift Ferry,PA00263766,Troy,PA,564230,83,2020-01-25
800866240,DaVita,PA00467810,Corona,PA,678370,33,2020-01-05
800833189,AutoNation,PA00771169,Bixby,PA,605626,87,2019-09-11
800867826,924 Saint Francis Arcade,PA00411976,Grandville,PA,682169,94,2018-10-09
800835216,720 Montana Lake,PA00293978,Geneva,PA,585483,42,2017-08-16
800608487,711 Laskie Grove,PA00585413,Safety Harbor,PA,697869,74,2016-03-24
800055398,Bristol-Myers Squibb,PA00725452,Fort Wayne,PA,626921,52,2021-02-13
800260945,150 Ventura Turnpike,PA00393829,Orange,PA,575530,59,2019-09-20
800014907,1137 Visitacion Trace,PA00966604,Port Huron,PA,639039,83,2017-03-07
800913867,Oberweis Dairy,PA00551535,Flagstaff,PA,593712,76,2022-08-27
800976168,Control Data Corporation,PA00798030,Payson,PA,679470,95,2017-10-28
800332002,Envirotecture Design Service,PA00504660,La Crosse,PA,633761,81,2016-04-25
800518611,849 Mulford Stravenue,PA00125187,Rutland,PA,525546,63,2020-02-26
800194409,1011 Starr King Station,PA00803476,Fort Smith,PA,627958,40,2022-10-30
800630084,1345 Dakota Station,PA00100532,Burlingame,PA,584048,76,2015-08-05
800385119,310 Greenwich Extension,PA00992474,Smyrna,PA,501356,29,2017-02-13
800511582,System Star Solutions,PA00669574,Newnan,PA,652203,98,2022-07-21
800512088,368 Delancey Extension,PA00420271,Taylor,PA,640577,68,2015-11-11
800533995,Vantec,PA00133336,Denton,PA,599768,100,2023-06-01
800049336,Dex One,PA00252374,Homewood,PA,640063,62,2020-01-20
800434391,685 Raymond Street,PA00978029,Richfield,PA,650679,32,2016-11-11
800059447,158 Barneveld Drive,PA00818627,Hinsdale,PA,584486,46,2016-12-01
800923149,MCI Inc.,PA00004938,Little Elm,PA,657518,54,2021-07-01
800144134,Farnod,PA00148258,Manitowoc,PA,580589,69,2016-06-10
800186418,857 Orizaba Ranch,PA00718641,Bixby,PA,567316,39,2021-03-06
800867514,753 Spears Gardens,PA00991574,West Mifflin,PA,611807,84,2023-02-15
800836692,Visa Inc.,PA00555900,Alliance,PA,675429,29,2017-11-11
800390954,1071 Silverview Court,PA00226389,Ridgecrest,PA,559549,59,2020-06-17
800969988,986 Euclid Run,PA00737262,Ballwin,PA,665380,26,2018-06-13
800291123,Four Leaf Clover,PA00823489,Kernersville,PA,546320,77,2018-08-14
800717686,Perdue Farms,PA00516935,Oceanside,PA,652729,96,2023-07-21
800826001,BJ's Wholesale Club,PA00435756,Naugatuck,PA,621735,86,2023-03-13
800098779,Rockstar Games,PA00738760,Lackawanna,PA,565004,92,2018-04-19
800005780,Fabrik Inc.,PA00681744,Seguin,PA,631017,28,2015-06-15
800316664,1235 Ocean Vista Crescent,PA00801907,Indian Trail,PA,681151,61,2019-03-01
800725519,575 Welsh Pass,PA00115658,Tinley Park,PA,558679,79,2016-02-26
800258120,898 Veterans Plaza,PA00240752,Kannapolis,PA,652023,26,2021-01-18
800400408,Analog Devices,PA00105271,Portage,PA,640653,55,2020-02-27
800357214,Stratapro,PA00264358,Summerville,PA,644823,66,2018-01-27
800167437,1122 Mccoppin Square,PA00280392,Lake Havasu City,PA,568586,28,2023-07-16
800172920,624 Diamond Court,PA00028276,Los Gatos,PA,559576,67,2020-07-21
800371431,Freedom Map,PA00509862,Milford,PA,568762,90,2023-08-25
800057550,1194 Iris Place,PA00450721,Bristol,PA,698070,96,2022-07-31
800862658,59 Delgado Lake,PA00040676,Pharr,PA,512816,53,2017-06-12
800339474,438 Cervantes Highway,PA00371871,Statesville,PA,566536,58,2020-03-12
800267338,891 Melrose Bridge,PA00594330,Sapulpa,PA,655136,60,2022-06-26
800920375,Salem Communications,PA00852053,Fremont,PA,604862,67,2018-12-26
800830726,RadioShack,PA00629450,Biloxi,PA,645515,47,2015-04-03
800262114,1201 Truett Stravenue,PA00216023,Susanville,PA,547980,71,2015-06-20
800468589,Maxi-Tech,PA00312445,Cary,PA,598163,98,2018-10-10
800212960,Darden Restaurants,PA00133874,Shelbyville,PA,663577,38,2022-06-22
800241823,Terra Nova Garden Services,PA00589537,Lindenwold,PA,595680,62,2017-08-20
800942626,1345 Joy Circle,PA00189148,Birmingham,PA,572246,80,2021-03-26
800856260,1127 Lottie Bennett Green,PA00034594,Horn Lake,PA,552842,25,2015-05-17
800506767,SBC Communications,PA00585064,Medina,PA,693794,93,2019-10-06
800165140,647 Nevada Drive,PA00207410,Matthews,PA,609979,54,2015-07-22
800611974,Gentiva Health Services,PA00360329,Kirkland,PA,565333,73,2021-07-19
800310118,952 Central Magazine Spur,PA00156523,Saratoga,PA,689087,75,2021-05-15
800838425,322 Sacramento Plaza,PA00494226,Junction City,PA,693277,59,2022-03-15
800581129,586 Bernard Field,PA00647650,Colonial Heights,PA,675403,46,2019-11-18
800836350,1175 Quartz Manor,PA00789867,Nampa,PA,526836,25,2016-02-16
800416533,Texas Instruments,PA00410057,Simpsonville,PA,520441,45,2020-02-21
800243433,Valero Energy Corporation,PA00027351,Bryan,PA,613226,69,2018-10-31
800190558,LeapFrog Enterprises,PA00783558,Huntington Beach,PA,612297,55,2022-12-25
800425223,Magna Gases,PA00970293,Eau Claire,PA,534502,32,2022-07-03
800026195,1303 Amatury Run,PA00674698,Farmers Branch,PA,523821,74,2017-11-21
800930020,1188 Varney Crescent,PA00590440,Round Rock,PA,682085,31,2017-03-12
800915312,498 Benton Canyon,PA00656350,Atlantic City,PA,650142,97,2019-08-15
800644516,34 Dewitt Pike,PA00210934,Trotwood,PA,502439,85,2018-05-20
800249739,964 Downey Landing,PA00498960,Rancho Palos Verdes,PA,675664,68,2022-01-06
800754427,911 Duboce Park,PA00190708,Wheat Ridge,PA,675842,92,2020-07-02
800920141,AskMeNow,PA00858683,Woburn,PA,698116,37,2022-08-28
800603851,Discovery Communications,PA00607262,Troy,PA,586953,93,2016-12-26
800891168,Whirlpool Corporation,PA00170886,Terre Haute,PA,581670,81,2019-01-10
800205684,Vocera Communications,PA00505664,Springville,PA,599837,35,2019-01-10
800771275,Best Buy,PA00865802,Kerrville,PA,689424,99,2016-05-03
800061874,The Network Chef,PA00427072,Lake Charles,PA,696267,70,2023-10-07
800875560,Agriprocessors,PA00717358,Round Lake,PA,514102,43,2018-11-11
800960461,563 Ord Station,PA00970420,Modesto,PA,594956,41,2015-12-30
800784824,Honeywell,PA00980424,Huntersville,PA,653407,92,2018-04-06
800497148,58 Malden Pine,PA00182850,Petaluma,PA,614183,29,2018-10-28
800829697,Amerigroup,PA00417070,Alexandria,PA,601311,37,2020-01-31
800098400,331 Manchester Turnpike,PA00438323,Zion,PA,535232,92,2018-10-13
800851173,Martel Communication,PA00962774,Montebello,PA,544339,82,2023-04-17
800450510,Bain & Company,PA00808541,Gurnee,PA,651270,47,2017-06-12
800746804,Plan Smart Partner,PA00155645,Lake Worth,PA,638668,75,2019-11-01
800327482,Dun Rite Lawn Care,PA00065535,Pompano Beach,PA,597815,81,2018-02-15
800436999,PepsiCo,PA00241102,Altus,PA,548921,63,2018-09-03
800114809,917 Rose Ferry,PA00677544,Tustin,PA,508483,91,2021-04-08
800242804,745 Hussey Terrace,PA00224408,Cedar Hill,PA,692098,70,2015-10-31
800070987,950 Canyon Arcade,PA00539741,Beaverton,PA,634549,29,2022-07-29
800712420,11 Mauldin Trail,PA00831588,Belvidere,PA,596810,83,2016-11-01
800922050,Onvia,PA00709640,Summit,PA,666637,90,2017-05-16
800477842,1233 Sternberg Highway,PA00720839,Mayfield Heights,PA,514654,69,2022-11-22
800886487,Xerox,PA00113799,Corinth,PA,697314,27,2021-12-02
800809220,Halliburton,PA00017151,Maplewood,PA,699646,75,2020-02-14
800299208,679 Rosemary Terrace,PA00009376,Gallup,PA,650544,60,2019-08-12
800153795,279 West Crystal Cove Loop,PA00000067,Haverhill,PA,650617,86,2023-12-06
800014999,168 Chestnut Crescent,PA00261777,Coeur d'Alene,PA,565737,50,2022-01-10
800003691,First Rate Choice,PA00413757,Sioux Falls,PA,503249,30,2017-05-14
800590186,Colt's Manufacturing Company,PA00117015,Midlothian,PA,562902,61,2021-11-14
800948962,971 Colleen Point,PA00760249,White Bear Lake,PA,603709,79,2015-04-02
800769779,NBC Universal,PA00556105,Indianapolis,PA,601172,91,2016-05-17
800940190,712 Grote Turnpike,PA00555731,East St. Louis,PA,584477,89,2023-06-03
800302049,Excella,PA00271059,High Point,PA,628485,75,2020-02-23
800720858,Team Designers and Associates,PA00440700,Fall River,PA,527676,35,2022-04-02
800066131,759 Cerritos Plaza,PA00913332,Boca Raton,PA,539842,52,2022-12-07
800313664,412 Burgoyne Junction,PA00243822,Schertz,PA,677471,54,2019-06-05
800264430,852 Santa Rita Trace,PA00923377,New Albany,PA,528241,95,2015-12-26
800947366,America Online,PA00139424,Ada,PA,678872,50,2018-11-29
800806421,Newhair,PA00397108,West Chester,PA,682387,64,2016-12-16
800748008,983 San Pablo Manor,PA00273993,Boynton Beach,PA,515163,100,2015-04-26
800452423,Magna Wealth,PA00610022,Binghamton,PA,514966,86,2023-06-21
800671887,Spherion,PA00787109,Pensacola,PA,591048,81,2016-11-28
800306653,850 Arellano Parkway,PA00280145,Independence,PA,569086,76,2015-09-03
800109167,MagnaSolution,PA00014203,Layton,PA,594434,43,2018-04-06
800122649,Air Products & Chemicals,PA00948764,Caledonia,PA,604727,83,2017-12-06
800754014,1360 Valley Path,PA00667267,Muskego,PA,699940,47,2019-05-07
800271289,Eddie Bauer,PA00471282,Moore,PA,617643,29,2023-07-02
800778413,1104 Tioga Green,PA00309258,Edina,PA,520274,43,2021-09-07
800475669,Onvia,PA00704466,Plant City,PA,516137,60,2016-11-21
800313888,Harman International Industries,PA00364959,St. Charles,PA,627865,79,2021-07-15
800914059,Tanadgusix Corporation,PA00123740,Garden City,PA,551841,87,2020-01-16
800230263,Human Kinetics,PA00612085,Schenectady,PA,659666,61,2017-02-22
800660806,Alladin's Lamp,PA00325623,Warrensburg,PA,595884,52,2015-12-22
800735980,1236 Oloran Extension,PA00936882,Grayslake,PA,560770,89,2016-06-24
800895347,Ameren,PA00296295,Fountain,PA,563547,80,2018-05-11
800982001,Circuit Design,PA00435596,Winona,PA,587556,92,2019-01-20
800629332,MegaSolutions,PA00177748,Hobbs,PA,687594,56,2023-09-08
800505336,267 Castenada Canyon,PA00491086,Mission,PA,518501,73,2022-06-04
800781680,297 Freeman Freeway,PA00348926,Inver Grove Heights,PA,669257,34,2022-06-20
800561563,586 Burns Mews,PA00184124,Liberal,PA,503971,47,2023-11-13
800464700,454 Flood Avenue,PA00341179,Dublin,PA,693371,65,2023-05-20
800524348,874 Mill Lodge,PA00893072,Woonsocket,PA,655354,64,2020-05-06
800069010,347 Flora Path,PA00210464,Anacortes,PA,692546,66,2015-08-14
800647357,1075 Madison Crossing,PA00796235,Sandy Springs,PA,640310,41,2019-02-02
800607491,783 Lockwood Station,PA00588715,Bismarck,PA,628667,34,2023-10-20
800573694,1077 Parkridge Pine,PA00707189,Libertyville,PA,656627,73,2019-02-05
800341706,GEICO,PA00304660,Bullhead City,PA,538445,62,2019-10-10
800021294,Multi-Systems Merchant Services,PA00462741,Linden,PA,589986,45,2020-04-04
800831488,Garden Master,PA00077242,Edwardsville,PA,550988,32,2023-12-17
800819298,650 Maynard Trace,PA00080926,Thornton,PA,577646,34,2019-04-09
800047644,790 Dow Drive,PA00934234,Des Moines,PA,681608,32,2022-01-11
800758777,1116 Utah Ranch,PA00230720,Providence,PA,644292,65,2023-03-18
800881612,973 Estero Bend,PA00933700,Huntington,PA,552795,98,2016-01-11
800156761,Brinker International,PA00389384,Hobbs,PA,500773,72,2022-01-01
800561356,Ground Round,PA00332288,Smyrna,PA,543948,29,2022-01-05
800155591,1020 Acton Canyon,PA00418380,Arlington Heights,PA,534494,94,2020-10-03
800733148,995 Blythdale Bypass,PA00600205,Galt,PA,540424,61,2021-03-11
800889466,American Family Insurance,PA00259185,Haines City,PA,602314,57,2017-08-15
800931648,200 Vallejo Expressway,PA00721794,Fontana,PA,613767,32,2015-03-11
800559767,798 Battery Dynamite Square,PA00754152,Biddeford,PA,606697,41,2017-05-08
800997214,1108 Tillman Loop,PA00191749,Weslaco,PA,607763,32,2020-06-08
800395526,262 Dogwood Trail,PA00739839,Pittsfield,PA,523948,89,2016-01-30
800185349,The Hertz Corporation,PA00963803,Bullhead City,PA,598337,29,2017-07-28
800427677,758 Stigwood Expressway,PA00029331,Alpharetta,PA,672069,41,2018-10-04
800132237,1048 Sixth Arcade,PA00161929,Sylvania,PA,571454,66,2020-09-09
800358936,372 Orsi Lane,PA00478777,Memphis,PA,589405,33,2019-10-18
800830273,Monmax,PA00217901,Camas,PA,650058,62,2023-11-21
800905043,Romp,PA00500977,Melrose,PA,617358,64,2022-07-29
800617121,976 Flounder Park,PA00171275,San Diego,PA,696958,58,2018-09-14
800070114,IBM,PA00994594,North Charleston,PA,506038,84,2016-11-24
800084869,212 Beach Crossing,PA00481393,Santa Cruz,PA,566258,88,2015-11-17
800728776,Total Network Development,PA00010948,Waco,PA,578663,57,2020-04-14
800139384,184 Sherwood Court,PA00659039,Sherman,PA,513415,73,2015-12-14
800554606,Incluesiv,PA00032262,Vicksburg,PA,559119,69,2021-07-08
800086747,680 Sibley Annex,PA00195264,Mukilteo,PA,688172,34,2016-02-13
800899957,Polaroid Corporation,PA00839801,Port Hueneme,PA,521414,64,2017-01-12
800601753,Solution Realty,PA00401342,South Holland,PA,613139,51,2015-10-31
800158134,437 Montezuma Cove,PA00446139,New Rochelle,PA,524464,43,2018-02-28
800943189,483 Upton Green,PA00857007,Owensboro,PA,607188,32,2020-10-21
800617647,304 Jack London Garden,PA00285521,North Plainfield,PA,557951,42,2018-07-02
800784470,Continental Airlines,PA00258186,Morristown,PA,505102,88,2020-10-01
800524014,Landskip Yard Care,PA00714801,Hinsdale,PA,657818,66,2020-10-19
800987223,564 Leo Rapids,PA00705858,Bell Gardens,PA,623347,84,2023-05-27
800950326,288 Hamerton Spur,PA00217180,Richardson,PA,543474,25,2022-07-12
800520072,Walgreens,PA00173856,Neenah,PA,636151,50,2022-08-12
800684859,944 Chumasero Walk,PA00448073,Lake Forest,PA,564042,59,2017-06-23
800162694,903 Townsend Court,PA00823734,Pleasant Hill,PA,650152,43,2015-12-09
800557752,174 Ingleside Mews,PA00062013,Cornelius,PA,664074,54,2017-06-23
800104074,35 Danton Viaduct,PA00379842,Elizabeth City,PA,533175,96,2018-06-12
800367002,Superior Appraisals,PA00379604,Yukon,PA,617340,30,2022-01-03
800704057,690 Manchester Grove,PA00162360,Millbrook,PA,583765,46,2022-09-17
800140872,330 Ripley Annex,PA00411120,Tampa,PA,614641,74,2021-12-16
800839812,1253 Donahue Heights,PA00436138,Kingman,PA,635459,90,2023-10-25
800513387,1350 Pemberton Landing,PA00044232,Azusa,PA,644963,79,2019-09-25
800555101,1386 Sea View Row,PA00221716,Wilmette,PA,620502,74,2021-06-21
800674630,189 Flower Grove,PA00813586,Cambridge,PA,555107,85,2020-01-28
800738350,Goodrich Corporation,PA00228441,Plattsburgh,PA,583632,94,2019-03-14
800084963,Procter & Gamble,PA00231880,Sachse,PA,519870,74,2017-09-14
800490714,Bucyrus International,PA00228504,Denver,PA,693875,41,2022-10-08
800518375,Sexy Babe,PA00520224,South St. Paul,PA,692320,35,2020-07-04
800537315,838 John F Kennedy Avenue,PA00360456,Gallatin,PA,587012,94,2020-05-24
800433087,BJ Services Company,PA00239398,Hialeah Gardens,PA,565375,76,2015-10-24
800720910,1001 Parque Run,PA00083991,Enid,PA,505327,78,2017-12-22
800119218,999 Catherine Pass,PA00358780,South Elgin,PA,594289,25,2017-09-23
800617055,Digi-Key,PA00535401,Casper,PA,616294,95,2019-01-04
800249392,69 Connecticut Crossing,PA00191409,Gaithersburg,PA,687048,70,2016-09-01
800316256,B/E Aerospace,PA00468740,Fairborn,PA,548981,98,2023-12-13
800770362,Goodyear Tire and Rubber Company,PA00215915,Kenosha,PA,688702,67,2023-01-04
800304053,656 Beaumont Crescent,PA00354856,Jamestown,PA,575691,95,2023-02-09
800533047,Solution Bridge,PA00740800,Dickinson,PA,502288,41,2021-05-26
800414923,Colgate-Palmolive,PA00807940,Fort Worth,PA,601494,31,2017-06-17
800040757,Procter & Gamble,PA00456215,Roy,PA,638475,79,2021-02-13
800837707,Service Corporation International,PA00659512,Albuquerque,PA,694591,94,2022-09-28
800946164,Ariba,PA00128729,Easley,PA,526436,37,2023-11-05
800385142,348 Selby Green,PA00373478,Bainbridge Island,PA,672617,77,2019-03-03
800202791,698 Admiral Motorway,PA00170736,Agoura Hills,PA,608872,99,2022-05-11
800448288,Fisher Electronics,PA00442980,Alexandria,PA,651392,48,2020-03-01
800523666,784 Orchard Motorway,PA00408210,McKeesport,PA,515250,86,2020-03-27
800267997,Energy East,PA00276981,Nogales,PA,516459,76,2020-05-28
800037350,Union Pacific Railroad,PA00771347,Sebastian,PA,580097,74,2016-02-25
800475191,Dream Home Improvements,PA00840595,Adelanto,PA,679246,86,2022-03-04
800626148,Nordstrom,PA00875697,Vernon Hills,PA,621617,49,2015-04-30
800436377,Oreck Corporation,PA00254663,Waxahachie,PA,529932,87,2016-03-13
800867384,Quanta Services,PA00477451,Christiansburg,PA,555753,89,2016-03-08
800792337,942 West Halleck Bypass,PA00702472,Torrance,PA,556847,89,2022-03-04
800836603,1364 Laussat Hills,PA00612140,Tallmadge,PA,616001,98,2022-07-15
800109641,1027 Coleman Bridge,PA00287682,Allentown,PA,677207,35,2019-04-11
800562005,384 Marston Avenue,PA00490765,Grand Junction,PA,660442,35,2017-03-09
800536257,Eureka,PA00071641,Eden Prairie,PA,650081,33,2019-06-20
800299525,804 Kohler Trail,PA00911991,Miami Gardens,PA,577038,94,2022-11-08
800150008,1196 Raleigh Freeway,PA00808221,Wisconsin Rapids,PA,612159,66,2016-04-01
800413516,Solution Realty,PA00098219,Richmond,PA,662743,37,2023-01-22
800485030,1240 Saint Elmo Heights,PA00367441,Granite City,PA,524747,53,2017-06-05
800507409,Kenexa Corporation,PA00009585,Gardena,PA,699331,55,2018-06-20
800883514,Martha Stewart Living Omnimedia,PA00028086,Wilson,PA,564101,79,2022-10-15
800090549,1264 Teresita Trail,PA00116963,Yorkville,PA,528626,26,2015-10-09
800390352,27 Hunters Point Cove,PA00274766,Lincoln Park,PA,610387,49,2018-05-12
800022768,Lawn N' Order Garden Care,PA00495779,Bartlesville,PA,697227,41,2021-10-19
800018014,Harley-Davidson,PA00180774,Simi Valley,PA,652037,78,2020-12-18
800627451,"Olan Mills, Inc.",PA00472546,Weston,PA,628863,42,2018-01-04
800489191,Colgate-Palmolive,PA00529715,Bossier City,PA,633234,70,2018-03-07
800110446,Crazy Eddie,PA00927368,Placentia,PA,613548,70,2021-11-18
800558521,Exelon Corporation,PA00890551,Apache Junction,PA,549520,58,2020-06-14
800498825,Jack in the Box,PA00931738,Sebastian,PA,685472,63,2020-09-17
800212052,1184 Lathrop Bypass,PA00978805,Woodstock,PA,699438,54,2023-09-29
800517446,1321 Gonzalez Lane,PA00672797,Englewood,PA,599994,94,2020-05-02
800218262,681 Sea View Viaduct,PA00351822,Charlottesville,PA,663042,51,2020-03-11
